(written by ASE)

200 atoms
2 atom types

0.0                   15.75  xlo xhi
0.0      13.639900109604907  ylo yhi
0.0      20.575713839378697  zlo zhi
                 -7.875                       0                       0  xy xz yz

Masses

     1      24.304999993747675 # Mg
     2      65.379999983181364 # Zn

Atoms # atomic

     1   1                       0                       0                       0
     2   2 -8.9743027823866822e-17       1.818653347947321      2.5719642299223371
     3   1                       0                       0      5.1439284598446742
     4   1 -8.9743027823866822e-17       1.818653347947321      7.7158926897670117
     5   2                       0                       0      10.287856919689348
     6   2 -8.9743027823866822e-17       1.818653347947321      12.859821149611685
     7   2                       0                       0      15.431785379534023
     8   1 -8.9743027823866822e-17       1.818653347947321       18.00374960945636
     9   1                  -1.575      2.7279800219209815                       0
    10   2                  -1.575       4.546633369868303      2.5719642299223371
    11   2                  -1.575      2.7279800219209815      5.1439284598446742
    12   2                  -1.575       4.546633369868303      7.7158926897670117
    13   1                  -1.575      2.7279800219209815      10.287856919689348
    14   1                  -1.575       4.546633369868303      12.859821149611685
    15   2                  -1.575      2.7279800219209815      15.431785379534023
    16   2                  -1.575       4.546633369868303       18.00374960945636
    17   1     -3.1499999999999999      5.4559600438419631                       0
    18   2     -3.1499999999999999      7.2746133917892841      2.5719642299223371
    19   2     -3.1499999999999999      5.4559600438419631      5.1439284598446742
    20   1     -3.1499999999999999      7.2746133917892841      7.7158926897670117
    21   1     -3.1499999999999999      5.4559600438419631      10.287856919689348
    22   1     -3.1499999999999999      7.2746133917892841      12.859821149611685
    23   1     -3.1499999999999999      5.4559600438419631      15.431785379534023
    24   2     -3.1499999999999999      7.2746133917892841       18.00374960945636
    25   2     -4.7249999999999996      8.1839400657629451                       0
    26   1     -4.7249999999999996      10.002593413710265      2.5719642299223371
    27   2     -4.7249999999999996      8.1839400657629451      5.1439284598446742
    28   1     -4.7249999999999996      10.002593413710265      7.7158926897670117
    29   1     -4.7249999999999996      8.1839400657629451      10.287856919689348
    30   2     -4.7249999999999996      10.002593413710265      12.859821149611685
    31   1     -4.7249999999999996      8.1839400657629451      15.431785379534023
    32   1     -4.7249999999999996      10.002593413710265       18.00374960945636
    33   2     -6.2999999999999998      10.911920087683926                       0
    34   2     -6.2999999999999998      12.730573435631246      2.5719642299223371
    35   1     -6.2999999999999998      10.911920087683926      5.1439284598446742
    36   1     -6.2999999999999998      12.730573435631246      7.7158926897670117
    37   2     -6.2999999999999998      10.911920087683926      10.287856919689348
    38   2     -6.2999999999999998      12.730573435631246      12.859821149611685
    39   2     -6.2999999999999998      10.911920087683926      15.431785379534023
    40   1     -6.2999999999999998      12.730573435631246       18.00374960945636
    41   2      3.1499999999999999                       0                       0
    42   1      3.1499999999999999       1.818653347947321      2.5719642299223371
    43   2      3.1499999999999999                       0      5.1439284598446742
    44   2      3.1499999999999999       1.818653347947321      7.7158926897670117
    45   2      3.1499999999999999                       0      10.287856919689348
    46   2      3.1499999999999999       1.818653347947321      12.859821149611685
    47   2      3.1499999999999999                       0      15.431785379534023
    48   2      3.1499999999999999       1.818653347947321       18.00374960945636
    49   1                   1.575      2.7279800219209815                       0
    50   1                   1.575       4.546633369868303      2.5719642299223371
    51   1                   1.575      2.7279800219209815      5.1439284598446742
    52   1                   1.575       4.546633369868303      7.7158926897670117
    53   2                   1.575      2.7279800219209815      10.287856919689348
    54   1                   1.575       4.546633369868303      12.859821149611685
    55   1                   1.575      2.7279800219209815      15.431785379534023
    56   2                   1.575       4.546633369868303       18.00374960945636
    57   2                       0      5.4559600438419631                       0
    58   2 -8.9743027823866822e-17      7.2746133917892841      2.5719642299223371
    59   2                       0      5.4559600438419631      5.1439284598446742
    60   2 -8.9743027823866822e-17      7.2746133917892841      7.7158926897670117
    61   1                       0      5.4559600438419631      10.287856919689348
    62   1 -8.9743027823866822e-17      7.2746133917892841      12.859821149611685
    63   2                       0      5.4559600438419631      15.431785379534023
    64   2 -8.9743027823866822e-17      7.2746133917892841       18.00374960945636
    65   2                  -1.575      8.1839400657629451                       0
    66   2                  -1.575      10.002593413710265      2.5719642299223371
    67   2                  -1.575      8.1839400657629451      5.1439284598446742
    68   2                  -1.575      10.002593413710265      7.7158926897670117
    69   1                  -1.575      8.1839400657629451      10.287856919689348
    70   1                  -1.575      10.002593413710265      12.859821149611685
    71   2                  -1.575      8.1839400657629451      15.431785379534023
    72   2                  -1.575      10.002593413710265       18.00374960945636
    73   2     -3.1499999999999999      10.911920087683926                       0
    74   2     -3.1499999999999999      12.730573435631246      2.5719642299223371
    75   1     -3.1499999999999999      10.911920087683926      5.1439284598446742
    76   1     -3.1499999999999999      12.730573435631246      7.7158926897670117
    77   1     -3.1499999999999999      10.911920087683926      10.287856919689348
    78   1     -3.1499999999999999      12.730573435631246      12.859821149611685
    79   2     -3.1499999999999999      10.911920087683926      15.431785379534023
    80   2     -3.1499999999999999      12.730573435631246       18.00374960945636
    81   1      6.2999999999999998                       0                       0
    82   1      6.2999999999999998       1.818653347947321      2.5719642299223371
    83   2      6.2999999999999998                       0      5.1439284598446742
    84   2      6.2999999999999998       1.818653347947321      7.7158926897670117
    85   2      6.2999999999999998                       0      10.287856919689348
    86   2      6.2999999999999998       1.818653347947321      12.859821149611685
    87   2      6.2999999999999998                       0      15.431785379534023
    88   1      6.2999999999999998       1.818653347947321       18.00374960945636
    89   1      4.7249999999999996      2.7279800219209815                       0
    90   2      4.7249999999999996       4.546633369868303      2.5719642299223371
    91   2      4.7249999999999996      2.7279800219209815      5.1439284598446742
    92   2      4.7249999999999996       4.546633369868303      7.7158926897670117
    93   2      4.7249999999999996      2.7279800219209815      10.287856919689348
    94   2      4.7249999999999996       4.546633369868303      12.859821149611685
    95   1      4.7249999999999996      2.7279800219209815      15.431785379534023
    96   2      4.7249999999999996       4.546633369868303       18.00374960945636
    97   2      3.1499999999999999      5.4559600438419631                       0
    98   2      3.1499999999999999      7.2746133917892841      2.5719642299223371
    99   2      3.1499999999999999      5.4559600438419631      5.1439284598446742
   100   2      3.1499999999999999      7.2746133917892841      7.7158926897670117
   101   1      3.1499999999999999      5.4559600438419631      10.287856919689348
   102   2      3.1499999999999999      7.2746133917892841      12.859821149611685
   103   2      3.1499999999999999      5.4559600438419631      15.431785379534023
   104   1      3.1499999999999999      7.2746133917892841       18.00374960945636
   105   2                   1.575      8.1839400657629451                       0
   106   1                   1.575      10.002593413710265      2.5719642299223371
   107   1                   1.575      8.1839400657629451      5.1439284598446742
   108   1                   1.575      10.002593413710265      7.7158926897670117
   109   2                   1.575      8.1839400657629451      10.287856919689348
