generated from data-file-template.txt

300 atoms
5 atom types

0.0 10.77 xlo xhi
0.0 17.95 ylo yhi
0.0 17.95 zlo zhi

Masses

1 58.933
2 58.690
3 51.960
4 55.847
5 54.940

Atoms # atomic

1 3 0.000 0.000 0.000 0 0 0
2 4 0.000 1.795 1.795 0 0 0
3 1 1.795 0.000 1.795 0 0 0
4 1 1.795 1.795 0.000 0 0 0
5 4 0.000 0.000 3.590 0 0 0
6 2 0.000 1.795 5.385 0 0 0
7 5 1.795 0.000 5.385 0 0 0
8 4 1.795 1.795 3.590 0 0 0
9 3 0.000 0.000 7.180 0 0 0
10 5 0.000 1.795 8.975 0 0 0
11 3 1.795 0.000 8.975 0 0 0
12 1 1.795 1.795 7.180 0 0 0
13 5 0.000 0.000 10.770 0 0 0
14 3 0.000 1.795 12.565 0 0 0
15 2 1.795 0.000 12.565 0 0 0
16 2 1.795 1.795 10.770 0 0 0
17 2 0.000 0.000 14.360 0 0 0
18 3 0.000 1.795 16.155 0 0 0
19 2 1.795 0.000 16.155 0 0 0
20 2 1.795 1.795 14.360 0 0 0
21 3 0.000 3.590 0.000 0 0 0
22 3 0.000 5.385 1.795 0 0 0
23 4 1.795 3.590 1.795 0 0 0
24 3 1.795 5.385 0.000 0 0 0
25 3 0.000 3.590 3.590 0 0 0
26 4 0.000 5.385 5.385 0 0 0
27 4 1.795 3.590 5.385 0 0 0
28 3 1.795 5.385 3.590 0 0 0
29 4 0.000 3.590 7.180 0 0 0
30 1 0.000 5.385 8.975 0 0 0
31 2 1.795 3.590 8.975 0 0 0
32 3 1.795 5.385 7.180 0 0 0
33 2 0.000 3.590 10.770 0 0 0
34 2 0.000 5.385 12.565 0 0 0
35 3 1.795 3.590 12.565 0 0 0
36 4 1.795 5.385 10.770 0 0 0
37 3 0.000 3.590 14.360 0 0 0
38 5 0.000 5.385 16.155 0 0 0
39 1 1.795 3.590 16.155 0 0 0
40 3 1.795 5.385 14.360 0 0 0
41 3 0.000 7.180 0.000 0 0 0
42 3 0.000 8.975 1.795 0 0 0
43 2 1.795 7.180 1.795 0 0 0
44 3 1.795 8.975 0.000 0 0 0
45 1 0.000 7.180 3.590 0 0 0
46 1 0.000 8.975 5.385 0 0 0
47 3 1.795 7.180 5.385 0 0 0
48 3 1.795 8.975 3.590 0 0 0
49 3 0.000 7.180 7.180 0 0 0
50 1 0.000 8.975 8.975 0 0 0
51 3 1.795 7.180 8.975 0 0 0
52 2 1.795 8.975 7.180 0 0 0
53 2 0.000 7.180 10.770 0 0 0
54 3 0.000 8.975 12.565 0 0 0
55 4 1.795 7.180 12.565 0 0 0
56 3 1.795 8.975 10.770 0 0 0
57 3 0.000 7.180 14.360 0 0 0
58 3 0.000 8.975 16.155 0 0 0
59 3 1.795 7.180 16.155 0 0 0
60 3 1.795 8.975 14.360 0 0 0
61 3 0.000 10.770 0.000 0 0 0
62 5 0.000 12.565 1.795 0 0 0
63 5 1.795 10.770 1.795 0 0 0
64 3 1.795 12.565 0.000 0 0 0
65 4 0.000 10.770 3.590 0 0 0
66 5 0.000 12.565 5.385 0 0 0
67 3 1.795 10.770 5.385 0 0 0
68 4 1.795 12.565 3.590 0 0 0
69 3 0.000 10.770 7.180 0 0 0
70 3 0.000 12.565 8.975 0 0 0
71 3 1.795 10.770 8.975 0 0 0
72 3 1.795 12.565 7.180 0 0 0
73 1 0.000 10.770 10.770 0 0 0
74 3 0.000 12.565 12.565 0 0 0
75 2 1.795 10.770 12.565 0 0 0
76 4 1.795 12.565 10.770 0 0 0
77 2 0.000 10.770 14.360 0 0 0
78 2 0.000 12.565 16.155 0 0 0
79 3 1.795 10.770 16.155 0 0 0
80 3 1.795 12.565 14.360 0 0 0
81 1 0.000 14.360 0.000 0 0 0
82 4 0.000 16.155 1.795 0 0 0
83 3 1.795 14.360 1.795 0 0 0
84 4 1.795 16.155 0.000 0 0 0
85 5 0.000 14.360 3.590 0 0 0
86 3 0.000 16.155 5.385 0 0 0
87 4 1.795 14.360 5.385 0 0 0
88 1 1.795 16.155 3.590 0 0 0
89 3 0.000 14.360 7.180 0 0 0
90 2 0.000 16.155 8.975 0 0 0
91 2 1.795 14.360 8.975 0 0 0
92 3 1.795 16.155 7.180 0 0 0
93 4 0.000 14.360 10.770 0 0 0
94 4 0.000 16.155 12.565 0 0 0
95 1 1.795 14.360 12.565 0 0 0
96 2 1.795 16.155 10.770 0 0 0
97 2 0.000 14.360 14.360 0 0 0
98 5 0.000 16.155 16.155 0 0 0
99 3 1.795 14.360 16.155 0 0 0
100 5 1.795 16.155 14.360 0 0 0
101 1 3.590 0.000 0.000 0 0 0
102 5 3.590 1.795 1.795 0 0 0
103 4 5.385 0.000 1.795 0 0 0
104 3 5.385 1.795 0.000 0 0 0
105 3 3.590 0.000 3.590 0 0 0
106 3 3.590 1.795 5.385 0 0 0
107 4 5.385 0.000 5.385 0 0 0
108 4 5.385 1.795 3.590 0 0 0
109 3 3.590 0.000 7.180 0 0 0
110 2 3.590 1.795 8.975 0 0 0
111 4 5.385 0.000 8.975 0 0 0
112 3 5.385 1.795 7.180 0 0 0
113 2 3.590 0.000 10.770 0 0 0
114 3 3.590 1.795 12.565 0 0 0
115 2 5.385 0.000 12.565 0 0 0
116 5 5.385 1.795 10.770 0 0 0
117 4 3.590 0.000 14.360 0 0 0
118 4 3.590 1.795 16.155 0 0 0
119 3 5.385 0.000 16.155 0 0 0
120 3 5.385 1.795 14.360 0 0 0
121 4 3.590 3.590 0.000 0 0 0
122 3 3.590 5.385 1.795 0 0 0
123 2 5.385 3.590 1.795 0 0 0
124 1 5.385 5.385 0.000 0 0 0
125 3 3.590 3.590 3.590 0 0 0
126 2 3.590 5.385 5.385 0 0 0
127 1 5.385 3.590 5.385 0 0 0
128 3 5.385 5.385 3.590 0 0 0
129 3 3.590 3.590 7.180 0 0 0
130 5 3.590 5.385 8.975 0 0 0
131 4 5.385 3.590 8.975 0 0 0
132 2 5.385 5.385 7.180 0 0 0
133 1 3.590 3.590 10.770 0 0 0
134 3 3.590 5.385 12.565 0 0 0
